Worker ID,Nama,No. HP,Email,Tanggal Lahir,Gender,Pekerjaan,Pengalaman,Kecamatan,Kabupaten/Kota,Provinsi
7987,Lurhur Jailani,81232842887,lurhurjailani@gmail.com,10/24/1973,Pria,Cleaning Service,13,Makasar,Jakarta Timur,DKI Jakarta
7988,Bagya Tampubolon,81949242887,bagyatampubolon@gmail.com,6/30/1997,Pria,Cleaning Service,1,Penjaringan,Jakarta Utara,DKI Jakarta
7989,Tirtayasa Waskita,81660042887,tirtayasawaskita@gmail.com,1/24/1991,Pria,Teknisi Komputer,12,Johar Baru,Jakarta Pusat,DKI Jakarta
7990,Bakiman Firmansyah,81887342887,bakimanfirmansyah@gmail.com,5/6/1972,Pria,Cleaning Service,3,Makasar,Jakarta Timur,DKI Jakarta
7991,Paiman Manullang,81618442887,paimanmanullang@gmail.com,10/19/1977,Pria,Teknisi Komputer,11,Jatinegara,Jakarta Timur,DKI Jakarta
7992,Jagapati Gunawan,81376642887,jagapatigunawan@gmail.com,2/25/1964,Pria,Tukang,2,Pagedangan,Kabupaten Tangerang,Banten
7993,Budi Latupono,81902242887,budilatupono@gmail.com,2/20/1984,Pria,Teknisi Komputer,15,Tebet,Jakarta Selatan,DKI Jakarta
7994,Kania Rahayu,81439742887,kaniarahayu@gmail.com,9/29/1993,Wanita,ART,9,Pakuhaji,Kabupaten Tangerang,Banten
7995,Widya Susanti,81974542887,widyasusanti@gmail.com,6/15/2002,Wanita,ART,2,Kemiri,Kabupaten Tangerang,Banten
7996,Sari Anggraini,81666042887,sarianggraini@gmail.com,11/22/1979,Wanita,Teknisi Komputer,10,Kebon Jeruk,Jakarta Barat,DKI Jakarta
7997,Jayeng Maheswara,81458042887,jayengmaheswara@gmail.com,11/1/2002,Pria,Supir,4,Pasar Rebo,Jakarta Timur,DKI Jakarta
7998,Silvia Rahmawati,81607242887,silviarahmawati@gmail.com,3/16/1981,Wanita,Cleaning Service,6,Kronjo,Kabupaten Tangerang,Banten
7999,Ciaobella Agustina,81520742887,ciaobellaagustina@gmail.com,2/22/1985,Wanita,ART,8,Cisoka,Kabupaten Tangerang,Banten
8000,Rama Simanjuntak,81444542887,ramasimanjuntak@gmail.com,3/26/1979,Pria,Tukang,3,Pademangan,Jakarta Utara,DKI Jakarta
8001,Perkasa Damanik,81885442887,perkasadamanik@gmail.com,7/18/1992,Pria,Teknisi Komputer,12,Pakuhaji,Kabupaten Tangerang,Banten
8002,Radika Sirait,81463242887,radikasirait@gmail.com,3/24/1979,Pria,Teknisi Komputer,2,Pesanggrahan,Jakarta Selatan,DKI Jakarta
8003,Zamira Suryatmi,81230742887,zamirasuryatmi@gmail.com,11/3/1972,Wanita,Teknisi Komputer,12,Pademangan,Jakarta Utara,DKI Jakarta
8004,Ivan Suwarno,81248942887,ivansuwarno@gmail.com,5/23/1988,Pria,Teknisi Elektronik,12,Benda,Kota Tangerang,Banten
8005,Margana Manullang,81203442887,marganamanullang@gmail.com,9/6/2001,Pria,Teknisi Elektronik,1,Neglasari,Kota Tangerang,Banten
8006,Zulfa Mulyani,81433042887,zulfamulyani@gmail.com,1/30/1981,Wanita,Cleaning Service,14,Pinang,Kota Tangerang,Banten
8007,Hadi Wahyudin,81737042887,hadiwahyudin@gmail.com,3/17/1996,Pria,Supir,6,Batuceper,Kota Tangerang,Banten
8008,Drajat Thamrin,81126542887,drajatthamrin@gmail.com,2/24/2003,Pria,Cleaning Service,14,Pancoran,Jakarta Selatan,DKI Jakarta
8009,Jasmani Maulana,81283342887,jasmanimaulana@gmail.com,3/28/1974,Pria,Supir,4,Pakuhaji,Kabupaten Tangerang,Banten
8010,Ikin Wacana,81793642887,ikinwacana@gmail.com,3/24/2000,Pria,Cleaning Service,9,Pancoran,Jakarta Selatan,DKI Jakarta
8011,Gantar Pradipta,81895642887,gantarpradipta@gmail.com,6/18/1983,Pria,Cleaning Service,15,Mauk,Kabupaten Tangerang,Banten
8012,Amalia Yolanda,81346342887,amaliayolanda@gmail.com,12/28/1995,Wanita,Teknisi Komputer,10,Rajeg,Kabupaten Tangerang,Banten
8013,Bagas Wacana,81612842887,bagaswacana@gmail.com,12/11/1982,Pria,Teknisi Komputer,4,Kebon Jeruk,Jakarta Barat,DKI Jakarta
8014,Dina Susanti,81517942887,dinasusanti@gmail.com,8/21/2002,Wanita,ART,4,Grogol Petamburan,Jakarta Barat,DKI Jakarta
8015,Eka Mansur,81300142887,ekamansur@gmail.com,12/5/1964,Pria,Teknisi Komputer,8,Tigaraksa,Kabupaten Tangerang,Banten
8016,Johan Simanjuntak,81649042887,johansimanjuntak@gmail.com,11/6/1974,Pria,Tukang,3,Benda,Kota Tangerang,Banten
8017,Kayla Nasyiah,81856342887,kaylanasyiah@gmail.com,3/10/1973,Wanita,Teknisi Komputer,1,Pinang,Kota Tangerang,Banten
8018,Rahayu Wijayanti,81881842887,rahayuwijayanti@gmail.com,11/25/1978,Wanita,ART,8,Gambir,Jakarta Pusat,DKI Jakarta
8019,Vino Wibowo,81629342887,vinowibowo@gmail.com,4/23/1991,Pria,Teknisi Komputer,14,Duren Sawit,Jakarta Timur,DKI Jakarta
8020,Paramita Yuliarti,81956142887,paramitayuliarti@gmail.com,3/26/1971,Wanita,ART,15,Johar Baru,Jakarta Pusat,DKI Jakarta
8021,Rahmi Kuswandari,81669942887,rahmikuswandari@gmail.com,7/5/1968,Wanita,Cleaning Service,12,Mekarbaru,Kabupaten Tangerang,Banten
8022,Ridwan Waskita,81517742887,ridwanwaskita@gmail.com,8/23/1984,Pria,Supir,1,Kemiri,Kabupaten Tangerang,Banten
8023,Kemal Suwarno,81535742887,kemalsuwarno@gmail.com,7/29/2001,Pria,Tukang,12,Jambe,Kabupaten Tangerang,Banten
8024,Nasim Hutapea,81679442887,nasimhutapea@gmail.com,10/20/1965,Pria,Teknisi Elektronik,13,Legok,Kabupaten Tangerang,Banten
8025,Diah Anggraini,81731142887,diahanggraini@gmail.com,11/29/1998,Wanita,Teknisi Elektronik,9,Kembangan,Jakarta Barat,DKI Jakarta
8026,Melinda Wulandari,81931642887,melindawulandari@gmail.com,2/2/1980,Wanita,Teknisi Komputer,5,Gambir,Jakarta Pusat,DKI Jakarta
8027,Hani Suartini,81450842887,hanisuartini@gmail.com,12/8/1992,Wanita,Teknisi Komputer,2,Jatiuwung,Kota Tangerang,Banten
8028,Elma Nurdiyanti,81713642887,elmanurdiyanti@gmail.com,5/19/2002,Wanita,Teknisi Komputer,6,Teluknaga,Kabupaten Tangerang,Banten
8029,Citra Prastuti,81627942887,citraprastuti@gmail.com,2/4/1999,Wanita,Teknisi Elektronik,3,Cisauk,Kabupaten Tangerang,Banten
8030,Rini Hastuti,81523142887,rinihastuti@gmail.com,8/28/1973,Wanita,Teknisi Komputer,6,Karawaci,Kota Tangerang,Banten
8031,Legawa Saptono,81697542887,legawasaptono@gmail.com,6/20/2003,Pria,Teknisi Komputer,9,Jatinegara,Jakarta Timur,DKI Jakarta
8032,Fitria Sudiati,81894442887,fitriasudiati@gmail.com,4/9/1985,Wanita,ART,12,Sukamulya,Kabupaten Tangerang,Banten
8033,Anggabaya Zulkarnain,81918642887,anggabayazulkarnain@gmail.com,8/29/1984,Pria,Supir,5,Solear,Kabupaten Tangerang,Banten
8034,Melinda Puspita,81916042887,melindapuspita@gmail.com,5/20/1984,Wanita,Cleaning Service,12,Johar Baru,Jakarta Pusat,DKI Jakarta
8035,Kasusra Saefullah,81634642887,kasusrasaefullah@gmail.com,5/22/1985,Pria,Teknisi Elektronik,13,Benda,Kota Tangerang,Banten
8036,Jagapati Prabowo,81431542887,jagapatiprabowo@gmail.com,10/13/1989,Pria,Tukang,2,Pinang,Kota Tangerang,Banten
8037,Cici Wulandari,81364242887,ciciwulandari@gmail.com,7/27/1966,Wanita,Babysitter,6,Kelapa Dua,Kabupaten Tangerang,Banten
8038,Malika Mulyani,81798242887,malikamulyani@gmail.com,8/26/1997,Wanita,Teknisi Komputer,4,Kronjo,Kabupaten Tangerang,Banten
8039,Caraka Sinaga,81174742887,carakasinaga@gmail.com,9/7/1994,Pria,Supir,3,Pesanggrahan,Jakarta Selatan,DKI Jakarta
8040,Teddy Jailani,81964742887,teddyjailani@gmail.com,6/28/1984,Pria,Teknisi Elektronik,12,Gunung Kaler,Kabupaten Tangerang,Banten
8041,Dewi Wastuti,81214742887,dewiwastuti@gmail.com,12/27/1963,Wanita,Teknisi Elektronik,12,Pinang,Kota Tangerang,Banten
8042,Praba Utama,81350042887,prabautama@gmail.com,8/13/1970,Pria,Cleaning Service,14,Sawah Besar,Jakarta Pusat,DKI Jakarta
8043,Cakrawangsa Prasasta,81845042887,cakrawangsaprasasta@gmail.com,11/21/1994,Pria,Cleaning Service,2,Kelapa Gading,Jakarta Utara,DKI Jakarta
8044,Kasusra Mustofa,81285742887,kasusramustofa@gmail.com,6/25/1967,Pria,Teknisi Komputer,6,Kronjo,Kabupaten Tangerang,Banten
8045,Puspa Kuswandari,81735342887,puspakuswandari@gmail.com,1/26/1981,Wanita,Teknisi Elektronik,11,Ciledug,Kota Tangerang,Banten
8046,Lidya Usada,81650342887,lidyausada@gmail.com,5/18/1999,Wanita,Cleaning Service,8,Pakuhaji,Kabupaten Tangerang,Banten
8047,Siti Oktaviani,81447242887,sitioktaviani@gmail.com,2/12/1990,Wanita,ART,3,Pancoran,Jakarta Selatan,DKI Jakarta
8048,Ifa Hariyah,81509442887,ifahariyah@gmail.com,3/12/1981,Wanita,Babysitter,2,Tanah Abang,Jakarta Pusat,DKI Jakarta
8049,Lembah Prayoga,81294342887,lembahprayoga@gmail.com,4/15/1975,Pria,Teknisi Komputer,11,Sukadiri,Kabupaten Tangerang,Banten
8050,Hasim Nababan,81713842887,hasimnababan@gmail.com,7/4/1980,Pria,Cleaning Service,4,Kronjo,Kabupaten Tangerang,Banten
8051,Indra Jailani,81200242887,indrajailani@gmail.com,11/18/1963,Pria,Tukang,6,Ciledug,Kota Tangerang,Banten
8052,Baktianto Kurniawan,81277142887,baktiantokurniawan@gmail.com,5/4/1978,Pria,Teknisi Elektronik,5,Mauk,Kabupaten Tangerang,Banten
8053,Laras Puspasari,81225142887,laraspuspasari@gmail.com,8/11/1983,Wanita,ART,7,Kresek,Kabupaten Tangerang,Banten
8054,Yuni Andriani,81689442887,yuniandriani@gmail.com,12/26/1982,Wanita,Babysitter,13,Jayanti,Kabupaten Tangerang,Banten
8055,Pia Purnawati,81681942887,piapurnawati@gmail.com,12/1/1966,Wanita,Teknisi Komputer,11,Legok,Kabupaten Tangerang,Banten
8056,Yoga Maryadi,81709342887,yogamaryadi@gmail.com,5/6/1968,Pria,Cleaning Service,4,Pancoran,Jakarta Selatan,DKI Jakarta
8057,Raisa Agustina,81692642887,raisaagustina@gmail.com,2/27/1982,Wanita,Babysitter,3,Sepatan Timur,Kabupaten Tangerang,Banten
8058,Cawisono Ardianto,81168242887,cawisonoardianto@gmail.com,12/5/1976,Pria,Tukang,7,Tambora,Jakarta Barat,DKI Jakarta
8059,Kusuma Prasetya,81708742887,kusumaprasetya@gmail.com,1/27/1990,Pria,Cleaning Service,6,Menteng,Jakarta Pusat,DKI Jakarta
8060,Devi Usada,81938842887,deviusada@gmail.com,3/10/1990,Wanita,Teknisi Komputer,1,Taman Sari,Jakarta Barat,DKI Jakarta
8061,Mahmud Napitupulu,81395842887,mahmudnapitupulu@gmail.com,8/21/1994,Pria,Teknisi Elektronik,8,Mekarbaru,Kabupaten Tangerang,Banten
8062,Prabowo Hutagalung,81405742887,prabowohutagalung@gmail.com,7/15/1999,Pria,Cleaning Service,12,Jatinegara,Jakarta Timur,DKI Jakarta
8063,Makara Prasetya,81945142887,makaraprasetya@gmail.com,4/2/1998,Pria,Supir,3,Jayanti,Kabupaten Tangerang,Banten
8064,Nalar Prasetyo,81789742887,nalarprasetyo@gmail.com,1/31/1970,Pria,Tukang,15,Curug,Kabupaten Tangerang,Banten
8065,Nadia Novitasari,81317042887,nadianovitasari@gmail.com,8/31/1989,Wanita,Teknisi Elektronik,1,Kembangan,Jakarta Barat,DKI Jakarta
8066,Endah Laksmiwati,81159042887,endahlaksmiwati@gmail.com,7/30/1993,Wanita,ART,14,Karangtengah,Kota Tangerang,Banten
8067,Raihan Maulana,81146942887,raihanmaulana@gmail.com,7/10/1981,Pria,Teknisi Elektronik,13,Cisauk,Kabupaten Tangerang,Banten
8068,Indah Maryati,81902842887,indahmaryati@gmail.com,12/1/1974,Wanita,Teknisi Komputer,9,Cisoka,Kabupaten Tangerang,Banten
8069,Kasiyah Hariyah,81599142887,kasiyahhariyah@gmail.com,4/21/1980,Wanita,Teknisi Komputer,2,Benda,Kota Tangerang,Banten
8070,Uli Rahimah,81647442887,ulirahimah@gmail.com,10/8/1973,Wanita,Cleaning Service,3,Karangtengah,Kota Tangerang,Banten
8071,Prabu Latupono,81393842887,prabulatupono@gmail.com,12/14/1992,Pria,Teknisi Elektronik,14,Larangan,Kota Tangerang,Banten
8072,Ajimin Wibisono,81624442887,ajiminwibisono@gmail.com,6/26/1968,Pria,Cleaning Service,14,Periuk,Kota Tangerang,Banten
8073,Najib Gunarto,81953142887,najibgunarto@gmail.com,6/7/1986,Pria,Teknisi Komputer,5,Cikupa,Kabupaten Tangerang,Banten
8074,Capa Saputra,81771542887,capasaputra@gmail.com,6/22/2001,Pria,Teknisi Komputer,3,Cakung,Jakarta Timur,DKI Jakarta
8075,Farhunnisa Laksita,81769742887,farhunnisalaksita@gmail.com,2/28/1996,Wanita,Teknisi Elektronik,9,Kelapa Dua,Kabupaten Tangerang,Banten
8076,Pranata Manullang,81848142887,pranatamanullang@gmail.com,9/17/1963,Pria,Tukang,10,Legok,Kabupaten Tangerang,Banten
8077,Yuliana Zulaika,81328642887,yulianazulaika@gmail.com,6/5/2003,Wanita,Babysitter,14,Batuceper,Kota Tangerang,Banten
8078,Patricia Anggraini,81253342887,patriciaanggraini@gmail.com,11/28/1975,Wanita,Teknisi Elektronik,11,Cempaka Putih,Jakarta Pusat,DKI Jakarta
8079,Ibrahim Januar,81924542887,ibrahimjanuar@gmail.com,3/5/1992,Pria,Teknisi Komputer,13,Kalideres,Jakarta Barat,DKI Jakarta
8080,Hani Agustina,81861542887,haniagustina@gmail.com,1/28/1985,Wanita,Teknisi Komputer,9,Cibodas,Kota Tangerang,Banten
8081,Patricia Yuliarti,81945542887,patriciayuliarti@gmail.com,1/26/1982,Wanita,ART,9,Tigaraksa,Kabupaten Tangerang,Banten
8082,Darimin Ardianto,81132442887,dariminardianto@gmail.com,9/17/1972,Pria,Teknisi Komputer,2,Cisoka,Kabupaten Tangerang,Banten
8083,Cengkir Latupono,81605042887,cengkirlatupono@gmail.com,6/11/1975,Pria,Teknisi Komputer,4,Grogol Petamburan,Jakarta Barat,DKI Jakarta
8084,Leo Napitupulu,81779842887,leonapitupulu@gmail.com,8/4/1993,Pria,Teknisi Elektronik,4,Larangan,Kota Tangerang,Banten
8085,Shania Widiastuti,81821342887,shaniawidiastuti@gmail.com,12/15/1984,Wanita,Teknisi Elektronik,2,Pasar Kemis,Kabupaten Tangerang,Banten
8086,Makara Saptono,81933142887,makarasaptono@gmail.com,9/29/2001,Pria,Supir,2,Mekarbaru,Kabupaten Tangerang,Banten
8087,Tiara Hariyah,81901542887,tiarahariyah@gmail.com,4/27/1963,Wanita,Teknisi Komputer,13,Kronjo,Kabupaten Tangerang,Banten
8088,Suci Farida,81861742887,sucifarida@gmail.com,9/3/1978,Wanita,Teknisi Komputer,11,Tebet,Jakarta Selatan,DKI Jakarta
8089,Suci Yuniar,81326042887,suciyuniar@gmail.com,9/18/1978,Wanita,Teknisi Elektronik,4,Ciracas,Jakarta Timur,DKI Jakarta
8090,Bakiono Rajata,81858242887,bakionorajata@gmail.com,12/17/1992,Pria,Supir,3,Grogol Petamburan,Jakarta Barat,DKI Jakarta
8091,Kenes Suryono,81234242887,kenessuryono@gmail.com,11/1/1989,Pria,Supir,12,Koja,Jakarta Utara,DKI Jakarta
8092,Karman Wahyudin,81421342887,karmanwahyudin@gmail.com,10/15/1993,Pria,Tukang,2,Setiabudi,Jakarta Selatan,DKI Jakarta
8093,Rahmi Astuti,81611042887,rahmiastuti@gmail.com,3/8/2003,Wanita,Cleaning Service,14,Senen,Jakarta Pusat,DKI Jakarta
8094,Jaga Marbun,81243742887,jagamarbun@gmail.com,2/28/1997,Pria,Teknisi Elektronik,8,Teluknaga,Kabupaten Tangerang,Banten
8095,Lantar Gunawan,81564542887,lantargunawan@gmail.com,10/4/1979,Pria,Teknisi Komputer,14,Tanah Abang,Jakarta Pusat,DKI Jakarta
8096,Kusuma Irawan,81738342887,kusumairawan@gmail.com,10/11/1968,Pria,Teknisi Komputer,5,Teluknaga,Kabupaten Tangerang,Banten
8097,Kunthara Januar,81983242887,kuntharajanuar@gmail.com,5/16/1992,Pria,Supir,10,Jatinegara,Jakarta Timur,DKI Jakarta
8098,Mutia Hassanah,81531742887,mutiahassanah@gmail.com,7/29/1970,Wanita,Teknisi Komputer,12,Tanjung Priok,Jakarta Utara,DKI Jakarta
8099,Amelia Purnawati,81969742887,ameliapurnawati@gmail.com,11/12/1990,Wanita,ART,13,Kramat Jati,Jakarta Timur,DKI Jakarta
8100,Sadina Melani,81226442887,sadinamelani@gmail.com,1/1/1968,Wanita,Cleaning Service,7,Pademangan,Jakarta Utara,DKI Jakarta
8101,Gambira Budiyanto,81630142887,gambirabudiyanto@gmail.com,10/18/1986,Pria,Supir,7,Palmerah,Jakarta Barat,DKI Jakarta
8102,Enteng Sitompul,81139042887,entengsitompul@gmail.com,7/21/1985,Pria,Supir,6,Pasar Minggu,Jakarta Selatan,DKI Jakarta
8103,Cagak Putra,81300042887,cagakputra@gmail.com,9/22/1987,Pria,Tukang,13,Jambe,Kabupaten Tangerang,Banten
8104,Violet Agustina,81151842887,violetagustina@gmail.com,1/8/2003,Wanita,ART,11,Jayanti,Kabupaten Tangerang,Banten
8105,Ana Puspita,81758042887,anapuspita@gmail.com,6/9/1995,Wanita,Cleaning Service,6,Cengkareng,Jakarta Barat,DKI Jakarta
8106,Karma Dongoran,81225442887,karmadongoran@gmail.com,9/2/1967,Pria,Supir,5,Cengkareng,Jakarta Barat,DKI Jakarta
8107,Syahrini Handayani,81178742887,syahrinihandayani@gmail.com,8/23/1986,Wanita,Teknisi Komputer,9,Benda,Kota Tangerang,Banten
8108,Teguh Sihombing,81849042887,teguhsihombing@gmail.com,12/3/1979,Pria,Teknisi Komputer,7,Larangan,Kota Tangerang,Banten
8109,Hamima Pudjiastuti,81308142887,hamimapudjiastuti@gmail.com,9/5/1971,Wanita,Cleaning Service,3,Pasar Minggu,Jakarta Selatan,DKI Jakarta
8110,Cecep Marbun,81887942887,cecepmarbun@gmail.com,2/21/1964,Pria,Tukang,15,Gambir,Jakarta Pusat,DKI Jakarta
8111,Narji Sitorus,81724342887,narjisitorus@gmail.com,1/25/1974,Pria,Supir,8,Tanah Abang,Jakarta Pusat,DKI Jakarta
8112,Ella Halimah,81575542887,ellahalimah@gmail.com,8/21/1986,Wanita,Babysitter,11,Setiabudi,Jakarta Selatan,DKI Jakarta
8113,Gading Saputra,81911942887,gadingsaputra@gmail.com,3/16/1979,Pria,Supir,14,Jayanti,Kabupaten Tangerang,Banten
8114,Eluh Nashiruddin,81439642887,eluhnashiruddin@gmail.com,5/30/1996,Pria,Supir,6,Cempaka Putih,Jakarta Pusat,DKI Jakarta
8115,Jono Sinaga,81252742887,jonosinaga@gmail.com,10/1/1972,Pria,Cleaning Service,6,Rajeg,Kabupaten Tangerang,Banten
8116,Gatot Hidayat,81982942887,gatothidayat@gmail.com,11/26/1993,Pria,Cleaning Service,1,Pesanggrahan,Jakarta Selatan,DKI Jakarta
8117,Sakura Winarsih,81972142887,sakurawinarsih@gmail.com,1/11/1994,Wanita,Teknisi Elektronik,2,Pulo Gadung,Jakarta Timur,DKI Jakarta
8118,Latif Utama,81864542887,latifutama@gmail.com,9/7/1986,Pria,Teknisi Elektronik,10,Sepatan,Kabupaten Tangerang,Banten
8119,Kajen Pratama,81649842887,kajenpratama@gmail.com,10/29/1977,Pria,Supir,13,Periuk,Kota Tangerang,Banten
8120,Agnes Nurdiyanti,81196842887,agnesnurdiyanti@gmail.com,6/30/1973,Wanita,Teknisi Komputer,3,Kebayoran Lama,Jakarta Selatan,DKI Jakarta
8121,Leo Adriansyah,81923642887,leoadriansyah@gmail.com,1/20/1986,Pria,Teknisi Elektronik,7,Kramat Jati,Jakarta Timur,DKI Jakarta
8122,Jumari Thamrin,81310542887,jumarithamrin@gmail.com,3/21/1966,Pria,Teknisi Komputer,6,Cibodas,Kota Tangerang,Banten
8123,Karya Marpaung,81191342887,karyamarpaung@gmail.com,11/15/1994,Pria,Teknisi Komputer,4,Tambora,Jakarta Barat,DKI Jakarta
8124,Lembah Tampubolon,81418542887,lembahtampubolon@gmail.com,1/15/1980,Pria,Supir,8,Grogol Petamburan,Jakarta Barat,DKI Jakarta
8125,Amelia Mardhiyah,81265642887,ameliamardhiyah@gmail.com,5/23/1986,Wanita,Teknisi Elektronik,14,Tigaraksa,Kabupaten Tangerang,Banten
8126,Panji Pranowo,81210942887,panjipranowo@gmail.com,10/26/1996,Pria,Supir,3,Senen,Jakarta Pusat,DKI Jakarta
8127,Gamblang Pradipta,81369942887,gamblangpradipta@gmail.com,7/22/1967,Pria,Tukang,13,Tebet,Jakarta Selatan,DKI Jakarta
8128,Ayu Hariyah,81525442887,ayuhariyah@gmail.com,12/3/1994,Wanita,Babysitter,3,Cilandak,Jakarta Selatan,DKI Jakarta
8129,Ulva Hariyah,81795642887,ulvahariyah@gmail.com,11/8/1976,Wanita,ART,7,Cisauk,Kabupaten Tangerang,Banten
8130,Rendy Gunawan,81215942887,rendygunawan@gmail.com,9/18/2000,Pria,Teknisi Elektronik,7,Pancoran,Jakarta Selatan,DKI Jakarta
8131,Puspa Padmasari,81419442887,puspapadmasari@gmail.com,6/28/1996,Wanita,Teknisi Elektronik,3,Senen,Jakarta Pusat,DKI Jakarta
8132,Jelita Andriani,81601342887,jelitaandriani@gmail.com,6/24/1970,Wanita,Cleaning Service,1,Setiabudi,Jakarta Selatan,DKI Jakarta
8133,Hani Pratiwi,81240942887,hanipratiwi@gmail.com,2/17/1967,Wanita,ART,7,Jambe,Kabupaten Tangerang,Banten
8134,Patricia Rahmawati,81169042887,patriciarahmawati@gmail.com,6/12/1986,Wanita,Babysitter,13,Tambora,Jakarta Barat,DKI Jakarta
8135,Rahmi Suartini,81585842887,rahmisuartini@gmail.com,7/24/2002,Wanita,Teknisi Komputer,12,Kalideres,Jakarta Barat,DKI Jakarta
8136,Raden Wijaya,81858242887,radenwijaya@gmail.com,12/15/1964,Pria,Supir,14,Jatiuwung,Kota Tangerang,Banten
8137,Tira Uyainah,81212342887,tirauyainah@gmail.com,12/7/1987,Wanita,Cleaning Service,9,Kebayoran Baru,Jakarta Selatan,DKI Jakarta
8138,Gasti Purnawati,81246142887,gastipurnawati@gmail.com,1/5/1977,Wanita,ART,10,Cibodas,Kota Tangerang,Banten
8139,Fitriani Suartini,81476042887,fitrianisuartini@gmail.com,2/24/1999,Wanita,Babysitter,11,Cisoka,Kabupaten Tangerang,Banten
8140,Pia Mandasari,81820142887,piamandasari@gmail.com,11/5/1965,Wanita,Cleaning Service,15,Jambe,Kabupaten Tangerang,Banten
8141,Rudi Nashiruddin,81600142887,rudinashiruddin@gmail.com,7/25/1965,Pria,Teknisi Komputer,4,Periuk,Kota Tangerang,Banten
8142,Uli Permata,81695442887,ulipermata@gmail.com,7/17/1991,Wanita,ART,5,Pasar Kemis,Kabupaten Tangerang,Banten
8143,Rahayu Hastuti,81236942887,rahayuhastuti@gmail.com,2/25/1984,Wanita,Babysitter,11,Pakuhaji,Kabupaten Tangerang,Banten
8144,Zelda Yuliarti,81923242887,zeldayuliarti@gmail.com,7/5/1972,Wanita,Teknisi Komputer,6,Pasar Minggu,Jakarta Selatan,DKI Jakarta
8145,Warta Salahudin,81218442887,wartasalahudin@gmail.com,3/25/1972,Pria,Supir,4,Taman Sari,Jakarta Barat,DKI Jakarta
8146,Elvin Ardianto,81765542887,elvinardianto@gmail.com,8/6/1963,Pria,Cleaning Service,7,Kramat Jati,Jakarta Timur,DKI Jakarta
8147,Keisha Anggraini,81521742887,keishaanggraini@gmail.com,11/8/1982,Wanita,Teknisi Komputer,7,Sindang Jaya,Kabupaten Tangerang,Banten
8148,Yunita Yuniar,81447142887,yunitayuniar@gmail.com,12/24/1989,Wanita,Teknisi Komputer,6,Grogol Petamburan,Jakarta Barat,DKI Jakarta
8149,Saka Pranowo,81810142887,sakapranowo@gmail.com,6/30/1971,Pria,Cleaning Service,13,Sawah Besar,Jakarta Pusat,DKI Jakarta
8150,Martaka Winarno,81328642887,martakawinarno@gmail.com,2/19/1989,Pria,Teknisi Elektronik,12,Senen,Jakarta Pusat,DKI Jakarta
8151,Najwa Puspita,81770542887,najwapuspita@gmail.com,3/23/2002,Wanita,ART,14,Gunung Kaler,Kabupaten Tangerang,Banten
8152,Jessica Farida,81653942887,jessicafarida@gmail.com,8/23/1974,Wanita,ART,5,Legok,Kabupaten Tangerang,Banten
8153,Dono Maryadi,81657942887,donomaryadi@gmail.com,6/26/1973,Pria,Teknisi Elektronik,15,Cisauk,Kabupaten Tangerang,Banten
8154,Ganjaran Sitorus,81368642887,ganjaransitorus@gmail.com,10/9/1995,Pria,Tukang,1,Gunung Kaler,Kabupaten Tangerang,Banten
8155,Ihsan Tamba,81785542887,ihsantamba@gmail.com,3/31/1974,Pria,Cleaning Service,7,Sukamulya,Kabupaten Tangerang,Banten
8156,Lili Laksita,81304942887,lililaksita@gmail.com,2/1/1965,Wanita,Teknisi Komputer,8,Kemayoran,Jakarta Pusat,DKI Jakarta
8157,Prasetyo Marpaung,81987042887,prasetyomarpaung@gmail.com,8/3/1998,Pria,Supir,4,Solear,Kabupaten Tangerang,Banten
8158,Najwa Yolanda,81681942887,najwayolanda@gmail.com,7/2/1972,Wanita,ART,4,Setiabudi,Jakarta Selatan,DKI Jakarta
8159,Harto Sitorus,81619142887,hartositorus@gmail.com,1/29/1995,Pria,Teknisi Komputer,12,Panongan,Kabupaten Tangerang,Banten
8160,Mutia Andriani,81856542887,mutiaandriani@gmail.com,11/19/1971,Wanita,Babysitter,11,Koja,Jakarta Utara,DKI Jakarta
8161,Sabri Iswahyudi,81256642887,sabriiswahyudi@gmail.com,1/13/1975,Pria,Teknisi Elektronik,8,Jatinegara,Jakarta Timur,DKI Jakarta
8162,Utama Mansur,81222242887,utamamansur@gmail.com,10/28/1977,Pria,Teknisi Elektronik,6,Rajeg,Kabupaten Tangerang,Banten
8163,Fathonah Melani,81718242887,fathonahmelani@gmail.com,7/13/1978,Wanita,Cleaning Service,15,Kronjo,Kabupaten Tangerang,Banten
8164,Kezia Melani,81177242887,keziamelani@gmail.com,2/29/1996,Wanita,Teknisi Elektronik,4,Jambe,Kabupaten Tangerang,Banten
8165,Hesti Wahyuni,81634842887,hestiwahyuni@gmail.com,1/16/1974,Wanita,Cleaning Service,9,Duren Sawit,Jakarta Timur,DKI Jakarta
